Customer,CompanyID,UniqueCustomerNumber,CustName,Parent_Name,CustSegment,CustCategory,SalesGroup,RSM,LineDisc,STATE,DateOpened,CreatedDate,LTMsales,NewHalfenCust,CSG,InsideOutside,InsideFlag,Region,CustomerPillar,Country
001744,045,045-001744,Wc N. Highlands #20,White Cap,White Cap,Distributor,DwightWeev,Con-Fab,Whitecap,CA,11/3/2004,11/27/2010," 235,801 ",,CSG,O,,West,Other,US
002732,045,045-002732,WC Stoughton #111,White Cap,White Cap,Distributor,EJPfab,Con-Fab,Whitecap50,MA,8/24/2012,8/24/2012," 235,636 ",,CSG,O,,North,Other,US
001779,045,045-001779,Wc Spokane #47,White Cap,White Cap,Distributor,ScottRolu,Con-Fab,Whitecap,WA,5/10/2007,11/27/2010," 235,296 ",,CSG,O,,West,Other,US
001704,045,045-001704,Spokane Wilbert Vault,Spokane Wilbert Vault,Utility Precast Producer,Precast,ClintKilbo,Prec-Pres,PrecastA,WA,7/24/2006,11/27/2010," 235,148 ",,,O,,West,Precast,US
001312,045,045-001312,"Gate Precast, Hillsboro TX",Gate Precast,Architectural Producer,Precast,DavidChris,Prec-Pres,PrecastA,TX,11/20/2007,11/27/2010," 234,358 ",,,O,,South,Precast,US
000501,045,045-000501,Concrete Strategies Llc,"CLAYCO, INC.",National Contractor,Contractor,RichBrownr,Con-Fab,Other,MO,11/3/2010,11/27/2010," 234,066 ",,,O,,South,Other,US
002560,045,045-002560,"Spancrete Group, The",Wells Concrete,Prestress Producer,Prestress Producer,NickFain,Prec-Pres,PrecastA,WI,11/2/2011,11/2/2011," 233,702 ",  ,,O,,North,Precast,US
001165,045,045-001165,Oldcastle Precast - Concord,Oldcastle Precast,Oldcastle Precast,Precast,House,Prec-Pres,Oldcastle,NC,7/15/1990,11/27/2010," 231,732 ",,,I,-,South,Precast,US
003278,045,045-003278,Columbia Precast Products LLC,Columbia Precast Llc,Utility Precast Producer,Precast,ClintKilbo,Prec-Pres,PrecastC,WA,6/9/2015,6/9/2015," 230,239 ",,,O,,West,Precast,US
001074,045,045-001074,Standard Concrete-  Atlanta,Standard Concrete,Prestress Producer,Prestress Producer,JeffMyers,Prec-Pres,PrecastA,GA,1/1/1992,11/27/2010," 230,083 ",,,O,,South,Precast,US
000885,045,045-000885,R & R Rebar Fabricators Inc.,R & R Rebar Fabricators Inc.,Rebar Fabricator- Local,Fabricator,LoriDykes,Con-Fab,Fabric A,FL,2/25/1998,11/27/2010," 229,667 ",,,O,,South,Other,US
001088,045,045-001088,Wc Garden City #243,White Cap,White Cap,Distributor,GregArnet,Con-Fab,Whitecap,GA,10/23/2002,11/27/2010," 229,152 ",,CSG,O,,South,Other,US
000581,045,045-000581,Construction Prod. Inc.- Des Moines,Construction Prod. Inc.- Des Moines,Distributor- Local,Distributor,RichBrownr,Con-Fab,DealerA,IA,2/25/1998,11/27/2010," 229,112 ",,,O,,North,Other,US
001343,045,045-001343,Ram Tool - Preload,Ram Tool,Distributor- Regional,Distributor,KelseyWahl,Con-Fab,DealerATlt,TX,8/3/2009,11/27/2010," 228,270 ",,,O,,South,Other,US
005422,045,045-005422,SNG Brick LLC,SNG Brick LLC,Regional Contractor,Contractor,DonFowler,Con-Fab,,NY,4/2/2020,4/2/2020," 227,637 ",,,O,,North,Other,US
003355,045,045-003355,"Marvin Group Inc., The","Marvin Group Inc., The",,,GregHolsho,Con-Fab,DealerA,NM,3/9/2016,3/9/2016," 224,171 ",,,O,,West,Other,US
001222,045,045-001222,Wc Greenville #239,White Cap,White Cap,Distributor,GregArnet,Con-Fab,Whitecap,SC,10/22/1998,11/27/2010," 222,352 ",,CSG,O,,South,Other,US
001185,045,045-001185,Wc N Charleston #257,White Cap,White Cap,Distributor,GregArnet,Con-Fab,Whitecap,SC,3/20/1995,11/27/2010," 221,728 ",,CSG,O,,South,Other,US
004385,045,045-004385,Enclos Corp (San Ramon),Enclos Corp,Glazing Contractor,Contractor,DwightWeev,Con-Fab,,MO,3/26/2020,3/26/2020," 220,835 ",New Halfen,,O,,South,Other,US
003172,045,045-003172,Tindall - Rental Sales,Tindall Concrete Corp,Prestress Producer,Prestress Producer,House,Prec-Pres,,SC,9/30/2014,9/30/2014," 219,550 ",  ,,O,,South,Precast,US
001362,045,045-001362,Wc El Paso #51,White Cap,White Cap,Distributor,KelseyWahl,Con-Fab,Whitecap,TX,3/8/1995,11/27/2010," 215,431 ",,CSG,O,,South,Other,US
000719,045,045-000719,CMC Rebar - Mid-Atlantic,CMC Rebar,Rebar Fabricator- National,Fabricator,EJPfab,Con-Fab,Fabric A,PA,2/15/1990,11/27/2010," 214,142 ",,,O,,North,Other,US
001747,045,045-001747,Wc Stockton #23,White Cap,White Cap,Distributor,DwightWeev,Con-Fab,Whitecap,CA,11/3/2004,11/27/2010," 209,215 ",,CSG,O,,West,Other,US
004815,045,045-004815,"Miller & Long Co., Inc","Miller & Long Co., Inc",Regional Contractor,Contractor,EJPfab,Con-Fab,,MD,3/26/2020,3/26/2020," 205,630 ",New Halfen,,O,,North,Other,US
001114,045,045-001114,Ram Tool - Atlanta,Ram Tool,Distributor- Regional,Distributor,GregArnet,Con-Fab,DealerA,GA,10/4/2005,11/27/2010," 203,709 ",,,O,,South,Other,US
004834,045,045-004834,Mosites Construction Co.,Mosites Construction Co.,Regional Contractor,Contractor,EJPfab,Con-Fab,,PA,3/26/2020,3/26/2020," 203,303 ", New Halfen ,,O,,North,Other,US
001517,045,045-001517,Wc Laporte #717,White Cap,White Cap,Distributor,GregArnet,Con-Fab,Whitecap,TX,4/3/2007,11/27/2010," 200,790 ",,CSG,O,,South,Other,US
002675,045,045-002675,"Harris Rebar Nufab - Riverside, AL",Harris Rebar,Rebar Fabricator- National,Fabricator,GregArnet,Con-Fab,Fabric A,AL,4/13/2012,4/13/2012," 197,003 ",  ,,O,,South,Other,US
005639,045,045-005639,Brafasco HDS Canada - Rental Billing,HD Supply BRAFASCO,,,House,Con-Fab,,ON,12/30/2020,12/30/2020," 196,448 ",,,O,,West,Other,CA
001532,045,045-001532,Oldcastle Precast - Idaho Falls,Oldcastle Precast,Oldcastle Precast,Precast,House,Prec-Pres,OLDCASTLE,ID,12/8/2006,11/27/2010," 194,937 ",,,I,-,West,Precast,US
000773,045,045-000773,Shockey Precast  Winchester: div. of Metromont,Metromont Corp,Prestress Producer,Prestress Producer,GaryPascoe,Prec-Pres,PrecastB,VA,11/15/1993,11/27/2010," 193,765 ",,,O,,North,Precast,US
001145,045,045-001145,Anasteel & Supply Co.,Anasteel & Supply Co.,Rebar Fabricator- Local,Fabricator,GregArnet,Con-Fab,Fabric B,GA,11/8/1991,11/27/2010," 190,326 ",,,O,,South,Other,US
000636,045,045-000636,Oldcastle Precast - Lexington,Oldcastle Precast,Oldcastle Precast,Precast,House,Prec-Pres,Oldcastle,KY,2/14/2008,11/27/2010," 188,904 ",,,I,-,North,Precast,US
001632,045,045-001632,"Jensen Precast - Lockeford, CA",Jensen Precast,Utility Precast Producer,Precast,EricNesset,Prec-Pres,PrecastB,CA,7/21/2006,11/27/2010," 188,899 ",,,O,,West,Precast,US
005856,045,045-005856,Ontario Concrete Accessories,,,,GregHolsho,Con-Fab,DealerATlt,ON,6/18/2021,6/18/2021," 188,723 ",,,O,,West,Other,CA
001521,045,045-001521,Sundry Sales - Greg Arnett,Sundry Sales,MB Sundry,Other,GregArnet,Con-Fab,LIST,TX,1/1/1992,11/27/2010," 187,921 ",,,O,,South,Other,US
001067,045,045-001067,"CMC Rebar - Atlanta TRC, GA",CMC Rebar,Rebar Fabricator- National,Fabricator,GregArnet,Con-Fab,Fabric A,GA,7/18/2003,11/27/2010," 187,624 ",,,O,,South,Other,US
001740,045,045-001740,Wc Fresno #25,White Cap,White Cap,Distributor,DwightWeev,Con-Fab,Whitecap,CA,11/3/2004,11/27/2010," 185,870 ",,CSG,O,,West,Other,US
003353,045,045-003353,Oldcastle Precast - Edgewood,Oldcastle Precast,Oldcastle Precast,Precast,House,Prec-Pres,Oldcastle,MD,3/1/2016,3/1/2016," 185,471 ",,,I,-,North,Precast,US
001645,045,045-001645,Lowden & Associates,Lowden & Associates,Distributor- International,Distributor,House,Con-Fab,DealerB,CA,8/20/1998,11/27/2010," 184,787 ",,,O,,West,Other,US
100040,045,045-100040,"Concast, Inc.","Concast, Inc.",Utility Precast Producer,Precast,NickFain,Prec-Pres,,MN,1/1/1900,10/27/2012," 183,505 ",,,O,,North,Precast,US
001610,045,045-001610,H2 Pre-Cast,H2 Pre-Cast,Utility Precast Producer,Precast,ClintKilbo,Prec-Pres,PrecastC,WA,5/14/2007,11/27/2010," 183,122 ",,,O,,West,Precast,US
001859,045,045-001859,WC Parlin NJ #163,White Cap,White Cap,Distributor,DonFowler,Con-Fab,Whitecap50,CT,3/27/2006,11/27/2010," 182,163 ",,CSG,O,,North,Other,US
000817,045,045-000817,Oldcastle Precast - Orlando,Oldcastle Precast,Oldcastle Precast,Precast,House,Prec-Pres,Oldcastle,FL,2/10/1992,11/27/2010," 181,980 ",,,I,-,South,Precast,US
001082,045,045-001082,Highway Materials Inc,Highway Materials Inc,Distributor- Local,Distributor,GregArnet,Con-Fab,DealerA,GA,4/5/2002,11/27/2010," 180,628 ",,,O,,South,Other,US
001902,045,045-001902,Gatti-Morrison Const.,Gatti-Morrison Const.,Distributor- Local,Distributor,EJPfab,Con-Fab,DealerA,PA,7/8/1994,11/27/2010," 180,363 ",,,O,,North,Other,US
000473,045,045-000473,"Harris Rebar - Catawba, SC",Harris Rebar,Rebar Fabricator- National,Fabricator,GregArnet,Con-Fab,Fabric A,SC,9/3/2010,11/27/2010," 177,249 ",,,O,,South,Other,US
001237,045,045-001237,Rockingham Steel,Rockingham Steel & Sup,Rebar Fabricator- Regional,Fabricator,EJPfab,Con-Fab,DealerB,VA,1/31/1995,11/27/2010," 176,716 ",,,O,,North,Other,US
003344,045,045-003344,"Steel Mountain Fabricators, LLC","Steel Mountain Fabricators, LLC",Rebar Fabricator- Local,Fabricator,DonFowler,Con-Fab,Fabric B,NJ,1/27/2016,1/27/2016," 175,768 ",,,O,,North,Other,US
001841,045,045-001841,Puckett Machinery Co.,Puckett Machinery Co.,Distributor- Local,Distributor,GregArnet,Con-Fab,DealerA,MS,12/28/2006,11/27/2010," 175,429 ",,,O,,South,Other,US
000525,045,045-000525,Gage Brothers Concrete,Gage Brothers Concrete,Utility Precast Producer,Precast,NickFain,Prec-Pres,PrecastB,SD,3/22/2005,11/27/2010," 172,657 ",,,O,,North,Precast,US
001832,045,045-001832,Harris Rebar Nufab -  LA,Harris Rebar,Rebar Fabricator- National,Fabricator,GregArnet,Con-Fab,Fabric A,LA,5/5/2005,11/27/2010," 166,194 ",,,O,,South,Other,US
001482,045,045-001482,Ram Tool - Houston,Ram Tool,Distributor- Regional,Distributor,GregArnet,Con-Fab,DealerA,SD,5/25/2004,11/27/2010," 165,627 ",,,O,,North,Other,US
001152,045,045-001152,Wc Carterville #203,White Cap,White Cap,Distributor,GregArnet,Con-Fab,Whitecap,GA,7/24/2008,11/27/2010," 164,238 ",,CSG,O,,South,Other,US
002644,045,045-002644,LaFarge Canada Inc,LAFARGE CANADA INC,Prestress Producer,Prestress Producer,ClintKilbo,Prec-Pres,PrecastB,MB,2/22/2012,2/22/2012," 163,513 ",,,O,,North,Precast,CA
002951,045,045-002951,CM - Alabama  Rental Billing,White Cap,Distributor- Regional,Distributor,House,Con-Fab,,AL,9/23/2013,9/24/2013," 163,427 ",,CSG,O,,South,Other,US
000862,045,045-000862,Wc Gainesville #222,White Cap,White Cap,Distributor,LoriDykes,Con-Fab,Whitecap,FL,3/30/1993,11/27/2010," 162,734 ",,CSG,O,,South,Other,US
001075,045,045-001075,Standard Concrete-  Savannah,Standard Concrete,Prestress Producer,Prestress Producer,JeffMyers,Prec-Pres,PrecastA,GA,3/25/1981,11/27/2010," 162,509 ",,,O,,South,Precast,US
001363,045,045-001363,Wc Albuquerque #52,White Cap,White Cap,Distributor,KelseyWahl,Con-Fab,Whitecap,NM,5/21/1998,11/27/2010," 161,683 ",,CSG,O,,West,Other,US
001076,045,045-001076,"Gate Precast, Monroeville AL",Gate Precast,Architectural Producer,Precast,JeffMyers,Prec-Pres,PrecastA,AL,5/25/1994,11/27/2010," 160,970 ",,,O,,South,Precast,US
001148,045,045-001148,Wc Louisville #157,White Cap,White Cap,Distributor,GregHolsho,Con-Fab,Whitecap,KY,7/30/1998,11/27/2010," 160,771 ",,CSG,O,,North,Other,US
001801,045,045-001801,"CMC Rebar - Baton Rouge , LA",CMC Rebar,Rebar Fabricator- National,Fabricator,GregArnet,Con-Fab,Fabric A,LA,1/18/1993,11/27/2010," 159,836 ",,,O,,South,Other,US
003042,045,045-003042,WC Rental Sales,White Cap,White Cap,Distributor,House,Con-Fab,,FL,2/6/2014,2/6/2014," 159,074 ",,CSG,O,,South,Other,US
003906,045,045-003906,American Construction Supply - Rental Billing,American Construction Supply & Rental,Regional Contractor,Contractor,House,Con-Fab,,ID,7/18/2019,7/18/2019," 159,053 ",,,O,,West,Other,US
003409,045,045-003409,WC College Park #247,White Cap,White Cap,Distributor,GregArnet,Con-Fab,Whitecap,GA,9/8/2016,9/8/2016," 158,078 ",,CSG,O,,South,Other,US
003523,045,045-003523,"Lithko Contracting, eng. services acct.","Lithko Contracting, LLC",Regional Contractor,Contractor,House,Con-Fab,,OH,9/5/2017,9/5/2017," 157,393 ",,,O,,North,Other,US
001369,045,045-001369,Wc South Austin #713,White Cap,White Cap,Distributor,KelseyWahl,Con-Fab,Whitecap,TX,8/4/2006,11/27/2010," 156,163 ",,CSG,O,,South,Other,US
001457,045,045-001457,Heldenfels Enterprises - San Marcos,Heldenfelds Enterprises,Prestress Producer,Prestress Producer,DavidChris,Prec-Pres,PrecastA,TX,7/11/1996,11/27/2010," 155,677 ",,,O,,South,Precast,US
001914,045,045-001914,JW Bird & Company LTD,JW Bird & Company LTD,Distributor- Regional,Distributor,GregHolsho,Con-Fab,DealerATlt,NB,3/14/2002,11/27/2010," 155,196 ",,,O,,North,Other,CA
005751,045,045-005751,Wharton Supply Inc of VA,Wharton Supply Inc of VA,Distributor- Regional,Distributor,EJPfab,con-fab,,NJ,5/4/2021,5/4/2021," 154,700 ",,,O,,North,Other,US
001106,045,045-001106,"Oldcastle Precast - Lebanon, TN",Oldcastle Precast,Oldcastle Precast,Precast,House,Prec-Pres,Oldcastle,TN,10/6/1999,11/27/2010," 153,998 ",,,I,-,South,Precast,US
000756,045,045-000756,"CMC Rebar - Fredericksburg, VA",CMC Rebar,Rebar Fabricator- National,Fabricator,EJPfab,Con-Fab,Fabric A,VA,5/25/1990,11/27/2010," 153,859 ",,,O,,North,Other,US
001615,045,045-001615,"Harris Rebar - Albuquerque, NM",Harris Rebar,Rebar Fabricator- National,Fabricator,KelseyWahl,Con-Fab,Fabric A,NM,9/10/2008,11/27/2010," 153,535 ",,,O,,West,Other,US
001184,045,045-001184,Wc Raleigh #258,White Cap,White Cap,Distributor,GregArnet,Con-Fab,Whitecap,NC,5/15/1988,11/27/2010," 152,958 ",,CSG,O,,South,Other,US
003080,045,045-003080,"CCL USA, Inc.","CCL USA, Inc.",Rebar Fabricator- Local,Fabricator,EJPfab,Con-Fab,Fabric B,MD,4/21/2014,4/21/2014," 152,283 ",,,O,,North,Other,US
003231,045,045-003231,"WC Gainesville, VA #206",White Cap,White Cap,Distributor,EJPfab,Con-Fab,Whitecap,VA,3/9/2015,3/9/2015," 151,414 ",,CSG,O,,North,Other,US
005549,045,045-005549,"C&C Masonry, Inc.","C&C Masonry, Inc.",Regional Contractor,Contractor,GregArnet,Con-Fab,,GA,8/14/2020,8/14/2020," 150,998 ",,,O,,South,Other,US
000463,045,045-000463,"Ambassador Steel - Marion, OH",Ambassador Steel,Rebar Fabricator- National,Fabricator,GregHolsho,Con-Fab,Fabric A,OH,8/18/2010,11/27/2010," 150,686 ",,,O,,North,Other,US
001250,045,045-001250,Wc Greensboro #270,White Cap,White Cap,Distributor,GregArnet,Con-Fab,Whitecap,NC,5/30/2007,11/27/2010," 150,662 ",,CSG,O,,South,Other,US
100001,045,045-100001,Advanced Precast Products,Advanced Precast Products,Utility Precast Producer,Precast,ClintKilbo,Prec-Pres,,OR,1/1/1900,10/27/2012," 149,688 ",,,O,,West,Precast,US
000860,045,045-000860,Wc Sarasota #223,White Cap,White Cap,Distributor,LoriDykes,Con-Fab,Whitecap,FL,11/15/1990,11/27/2010," 149,676 ",,CSG,O,,South,Other,US
005530,045,045-005530,HD Supply BRAFASCO - Vaughan,HD Supply BRAFASCO,White Cap,Distributor,GregHolsho,Con-Fab,,ON,7/20/2020,7/20/2020," 148,566 ",,,O,,West,Other,CA
001474,045,045-001474,Oldcastle Precast - Houston,Oldcastle Precast,Oldcastle Precast,Precast,House,Prec-Pres,Oldcastle,TX,7/7/2006,11/27/2010," 144,913 ",,,I,-,South,Precast,US
004640,045,045-004640,JAMCO,JAMCO,Glazing Contractor,Contractor,GregArnet,Con-Fab,,GA,3/26/2020,3/26/2020," 144,306 ",New Halfen,,O,,South,Other,US
001500,045,045-001500,"CMC Rebar - Houston West #2330,TX",CMC Rebar,Rebar Fabricator- National,Fabricator,GregArnet,Con-Fab,Fabric A,TX,2/11/1990,11/27/2010," 143,744 ",,,O,,South,Other,US
000969,045,045-000969,Increte Of No Fla Inc,Increte Of No Fla Inc,Distributor- Local,Distributor,LoriDykes,Con-Fab,DealerB,FL,6/7/2004,11/27/2010," 142,587 ",,,O,,South,Other,US
004161,045,045-004161,Bucher Glass,Bucher Glass,Glazing Contractor,Contractor,ScottRolu,Con-Fab,,AK,3/26/2020,3/26/2020," 142,582 ",New Halfen,,O,,West,Other,US
000828,045,045-000828,WC Tampa #847,White Cap,Distributor- Regional,Distributor,LoriDykes,Con-Fab,DealerA,FL,4/11/2007,11/27/2010," 141,820 ",,CSG,O,,South,Other,US
001659,045,045-001659,Oldcastle Precast - NAMPA,Oldcastle Precast,Oldcastle Precast,Precast,House,Prec-Pres,OLDCASTLE,ID,7/14/2004,11/27/2010," 141,683 ",,,I,-,West,Precast,US
001072,045,045-001072,Foundation Technology,Foundation Technology,Heavy Forming Systems,Heavy Forming Systems,GregArnet,Con-Fab,OEM B,GA,4/21/1995,11/27/2010," 141,284 ",,,O,,South,Other,US
001958,045,045-001958,Thompson Materials Cor,Thompson Materials Cor,Rebar Fabricator- Regional,Fabricator,DonFowler,Con-Fab,Fabric B,NJ,4/13/1991,11/27/2010," 140,503 ",,,O,,North,Other,US
001668,045,045-001668,Olympian Precast,Olympian Precast,Utility Precast Producer,Precast,ClintKilbo,Prec-Pres,PrecastC,WA,4/25/2006,11/27/2010," 140,262 ",,,O,,West,Precast,US
001414,045,045-001414,"CMC Construction - Round Rock#5, TX",CMC Construction,Rebar Fabricator- National,Fabricator,KelseyWahl,Con-Fab,DealerATlt,TX,2/11/2008,11/27/2010," 139,969 ",,,O,,South,Other,US
000893,045,045-000893,Southwestern Suppliers,Southwestern Suppliers,Rebar Fabricator- Local,Fabricator,LoriDykes,Con-Fab,Fabric B,FL,5/29/1991,11/27/2010," 137,245 ",,,O,,South,Other,US
001891,045,045-001891,Dimension Fabricators,Dimension Fabricators,Rebar Fabricator- Regional,Fabricator,DonFowler,Con-Fab,Fabric A,NY,2/10/1992,11/27/2010," 135,864 ",,,O,,North,Other,US
000797,045,045-000797,Sundry Sales - Lori Dykes,Sundry Sales,MB Sundry,Other,LoriDykes,Con-Fab,DealerC,FL,1/1/1992,11/27/2010," 135,715 ",,,O,,South,Other,US
001372,045,045-001372,Wc Irving #711,White Cap,White Cap,Distributor,KelseyWahl,Con-Fab,Whitecap,TX,8/4/2006,11/27/2010," 134,400 ",,CSG,O,,South,Other,US
001413,045,045-001413,CMC Construction - San Antonio #02,CMC Construction,Rebar Fabricator- National,Fabricator,GregArnet,Con-Fab,DealerATlt,TX,2/11/2008,11/27/2010," 134,320 ",,,O,,South,Other,US
003951,045,045-003951,Tito Galdamez Sr. dba Global Brace,Tito Galdamez Sr. dba Global Brace,Regional Contractor,Contractor,House,Con-Fab,DealerC,FL,1/7/2020,1/7/2020," 133,566 ",,,O,,South,Other,US
001334,045,045-001334,"Harris Rebar Nufab - Dallas, TX",Harris Rebar,Rebar Fabricator- National,Fabricator,KelseyWahl,Con-Fab,Fabric A,TX,7/9/2008,11/27/2010," 131,507 ",,,O,,South,Other,US
000686,045,045-000686,WC Cincinnati #158,White Cap,White Cap,Distributor,GregHolsho,Con-Fab,Whitecap,OH,10/4/2005,11/27/2010," 130,694 ",,CSG,O,,North,Other,US
000818,045,045-000818,"CMC Rebar - Kissimmee, FL",CMC Rebar,Rebar Fabricator- National,Fabricator,LoriDykes,Con-Fab,Fabric A,FL,10/20/2008,11/27/2010," 130,596 ",,,O,,South,Other,US
002084,045,045-002084,"WC Richmond, VA #192",White Cap,White Cap,Distributor,EJPfab,Con-Fab,DealerATlt,FL,12/29/2010,12/29/2010," 130,477 ",,CSG,O,,South,Other,US
003354,045,045-003354,Ram Tool - Tampa,Ram Tool,Distributor- Regional,Distributor,LoriDykes,Con-Fab,DealerA,FL,3/4/2016,3/4/2016," 129,845 ",,,O,,South,Other,US
000590,045,045-000590,De-Am-Ron Bldg Supply,De-Am-Ron Bldg Supply,Prestress Producer,Prestress Producer,NickFain,Prec-Pres,PrecastA,KY,6/24/2005,11/27/2010," 129,517 ",,,O,,North,Precast,US
005565,045,045-005565,County Prestress LLC,County Prestress LLC,,,NickFain,Prec-Pres,PrecastD,WI,9/3/2020,9/3/2020," 128,131 ",,,O,,North,Other,US
001009,045,045-001009,Coreslab - Medley,Coreslab,Prestress Producer,Prestress Producer,JeffMyers,Prec-Pres,PrecastA,FL,6/26/1991,11/27/2010," 127,940 ",,,O,,South,Precast,US
001030,045,045-001030,"CMC Rebar - Birmingham, AL",CMC Rebar,Rebar Fabricator- National,Fabricator,GregArnet,Con-Fab,Fabric A,AL,1/25/1996,11/27/2010," 127,648 ",,,O,,South,Other,US
003085,045,045-003085,"American Contractors Supply, LLC - NJ","American Contractors Supply, LLC",Distributor- Local,Distributor,DonFowler,Con-Fab,DealerATlt,GA,4/29/2014,4/29/2014," 127,313 ",,,O,,South,Other,US
000859,045,045-000859,Wc Clearwater #232,White Cap,White Cap,Distributor,LoriDykes,Con-Fab,Whitecap,FL,5/3/2005,11/27/2010," 125,935 ",,CSG,O,,South,Other,US
002944,045,045-002944,American Contractors Supply - Rental billing,"American Contractors Supply, LLC - Atlanta, GA",Distributor- Regional,Distributor,House,Con-Fab,,GA,9/23/2013,9/23/2013," 125,613 ",,,O,,South,Other,US
000943,045,045-000943,"CMC Rebar - Jacksonville, FL",CMC Rebar,Rebar Fabricator- National,Fabricator,LoriDykes,Con-Fab,Fabric A,FL,8/27/1992,11/27/2010," 124,861 ",,,O,,South,Other,US
005199,045,045-005199,"TB Philly, Inc.","TB Philly, Inc.",Regional Contractor,Contractor,EJPfab,Con-Fab,,PA,3/26/2020,3/26/2020," 124,288 ",New Halfen,,O,,North,Other,US
001294,045,045-001294,Daniel Steel Industrie,Daniel Steel Industrie,Rebar Fabricator- Local,Fabricator,KelseyWahl,Con-Fab,Fabric B,TX,6/15/1990,11/27/2010," 124,094 ",,,O,,South,Other,US
001035,045,045-001035,B & R Reinforcing Inc,B & R Reinforcing Inc,Rebar Fabricator- Local,Fabricator,GregHolsho,Con-Fab,Fabric B,OH,11/19/2002,11/27/2010," 123,812 ",,,O,,North,Other,US
001825,045,045-001825,Gulf Coast Pre-Stress,Gulf Coast Pre-Stress,Prestress Producer,Prestress Producer,JeffMyers,Prec-Pres,PrecastB,MS,3/10/1989,11/27/2010," 123,201 ",,,O,,South,Precast,US
003661,045,045-003661,ADL Systems,ADL Systems,Utility Precast Producer,Precast,NickFain,Prec-Pres,PrecastB,MI,10/30/2018,10/30/2018," 123,091 ",,,O,,North,Precast,US
001206,045,045-001206,Blythe Construction dba Prestress Of The Carolinas,Blythe Construction Inc.,Prestress Producer,Prestress Producer,JeffMyers,Prec-Pres,PrecastB,NC,11/17/2003,11/27/2010," 122,316 ",,,O,,South,Precast,US
000966,045,045-000966,Wc Ft Myers #221,White Cap,White Cap,Distributor,LoriDykes,Con-Fab,Whitecap,FL,5/25/1992,11/27/2010," 121,376 ",,CSG,O,,South,Other,US
